"","LATITUDE","LONGITUDE","Landcover","START","DURATION"
"13797",33.13089,-111.9535,474,1424544780,0.45
"13798",33.25258,-112.03967,474,1397651820,0.15
"13800",33.11013,-112.02528,474,1400509980,3.65
"13804",33.1123,-111.9432,474,1307478480,0.55
"13805",33.1553,-111.8429,474,1212254700,0.366666666666667
"13806",33.3125,-111.9797,474,1399155540,0.25
"13807",33.5446,-112.1028,474,1411828380,0.55
"13808",33.92083333,-111.45027778,474,1131362640,2.6
"13811",33.8465,-112.134,474,1400347140,0.366666666666667
"13812",33.64444444,-111.5725,474,1401113340,2.5
"13814",33.464838,-112.180412,474,1428947640,0.1
"13815",33.2934,-112.1743,474,1122226740,0.216666666666667
"13817",33.415,-112.1712,474,1416683760,0.25
"13818",33.5105,-112.1496,474,1390432500,0.233333333333333
"13819",33.4331,-112.0992,474,1416061920,0.283333333333333
"13820",33.70638889,-111.50611111,474,1114164600,1.83333333333333
"13821",33.69,-111.501944,474,1279542300,0.9
"13823",33.605102,-112.054099,474,1450261920,7.46666666666667
"13824",33.355701,-112.625482,474,1450268400,5.66666666666667
"13825",33.68638889,-111.50888889,474,1156088580,0.45
"13826",33.4666,-112.0212,474,1410031140,0.233333333333333
"13827",33.878888,-112.034042,474,1425750000,0.333333333333333
"13828",33.5866,-112.1581,474,1406066100,0.733333333333333
"13830",33.66527778,-111.57277778,474,1383301980,0.45
"13831",33.29444,-112.16479,474,1236104400,0.0666666666666667
"13832",33.79083333,-111.54444444,474,1344451080,188.116666666667
"13834",33.33043,-112.17537,474,1236941160,1.76666666666667
"13836",33.5823,-111.7867,474,1417283160,0.183333333333333
"13838",33.560118,-112.194201,474,1428327180,4.45
"13841",33.1634,-111.8399,474,1286900580,0.316666666666667
"13842",33.371844,-112.256912,474,1212768240,3.06666666666667
"13846",33.45839,-111.89031,474,1449751500,0.733333333333333
"13848",33.523896,-112.159359,474,1440084000,2.66666666666667
"13849",33.448152,-112.715327,474,1440176280,1.03333333333333
"13850",33.23168,-111.84937,474,1422029580,1.78333333333333
"13851",33.805,-111.49222222,474,1105794000,1.5
"13852",33.5748,-112.0972,474,1390770000,0.25
"13854",33.8357,-112.137,474,1393012860,0.183333333333333
"13857",33.55888889,-111.35138889,474,1242737160,4.7
"13858",33.54583333,-111.31444444,474,1599373080,-98632.8
"13859",33.4964,-112.1081,474,1411855260,0.983333333333333
"13860",33.3895,-111.9883,474,1409652900,0.683333333333333
"13863",33.6159,-112.3205,474,1399888980,0.166666666666667
"13865",33.28982,-112.14568,474,1203359880,0.566666666666667
"13866",33.4439,-112.556,474,1415027280,0.116666666666667
"13867",33.0722,-112.2019,474,1148310000,2
"13868",33.4185,-111.9152,474,1402676460,0.233333333333333
"13869",33.3864,-111.9449,474,1395700140,0.466666666666667
"13870",33.00805,-112.05059,474,1328104740,0.333333333333333
"13871",33.4471,-112.0818,474,1391430180,0.133333333333333
"13873",33.57638889,-111.53722222,474,1244900220,1.36666666666667
"13875",33.6563,-112.1051,474,1406417520,0.116666666666667
"13876",33.433907,-112.340176,474,1438779720,4.96666666666667
"13877",33.5057,-112.0035,474,1403639580,0.2
"13882",33.670646,-112.133529,474,1421257740,0.183333333333333
"13883",33.1226,-111.9493,474,1164899640,0.366666666666667
"13886",33.3787,-112.2382,474,1147201380,0.95
"13887",33.74777778,-111.49694444,474,1368273060,0.15
"13889",33.58768,-112.13498,474,1431876300,2.58333333333333
"13890",33.4005,-112.0206,474,1400964600,0.233333333333333
"13891",33.7694,-112.249,474,1400091960,0
"13893",33.488909,-112.218578,474,1449404040,5.76666666666667
"13894",33.52638889,-111.42888889,474,1252318560,0.733333333333333
"13896",33.23352,-112.04639,474,1180356600,0.833333333333333
"13898",33.4949,-112.0186,474,1409652180,1.03333333333333
"13899",33.713179,-111.924671,474,1440779460,1.48333333333333
"13900",33.406471,-112.254379,474,1429008000,7.33333333333333
"13901",33.245,-111.981,474,1365031560,0.233333333333333
"13902",33.2448,-111.9804,474,1306511640,0.183333333333333
"13903",33.1201,-111.9296,474,1367355540,0.35
"13904",33.232,-111.9293,474,1307299800,0.166666666666667
"13905",33.47583333,-111.47527778,474,1120919580,0.583333333333333
"13906",33.4698,-112.1452,474,1415898420,0.283333333333333
"13907",33.403142,-112.04901,474,1439126280,4.7
"13908",33.5763,-111.8541,474,1402947960,0.116666666666667
"13911",33.1614,-111.8754,474,1152804600,0.85
"13913",33.51784,-112.10391,474,1439134380,2.45
"13915",33.6164,-112.3585,474,1392392580,0.25
"13916",33.3704,-112.0778,474,1392394080,0.233333333333333
"13918",33.2248,-111.9251,474,1281356520,4.63333333333333
"13919",33.2889,-112.1638,474,1182282180,0.233333333333333
"13921",33.86333333,-111.47305556,474,1137155040,0.35
"13923",33.52606,-112.12558,474,1448724120,2.63333333333333
"13928",33.487651,-112.146591,474,1436547660,0.983333333333333
"13929",33.6184,-112.9391,474,1263223380,2.61666666666667
"13930",33.29574,-112.1619,474,1183393860,0.633333333333333
"13931",33.56361111,-111.30805556,474,1406483400,473.166666666667
"13933",33.39981,-111.93638,474,1435153740,4.18333333333333
"13934",33.4773,-112.1641,474,1411828980,0.166666666666667
"13935",33.5026,-112.0865,474,1411827420,0.4
"13936",33.59719,-112.12922,474,1427041320,1.63333333333333
"13937",33.3628,-112.1919,474,1401300180,0.416666666666667
"13939",33.1339,-111.9146,474,1382981280,0.35
"13942",33.3764,-112.2588,474,1172313900,0.483333333333333
"13945",33.382,-112.2427,474,1318093440,19.25
"13946",33.292749,-112.161502,474,1173379200,0.6
"13947",33.40114,-112.0364,474,1439650620,3.05
"13951",33.5169,-112.1348,474,1401473220,0.333333333333333
"13952",33.3389,-111.849,474,1404328140,0.383333333333333
"13954",33.3428,-110.999,474,1401115320,1.48333333333333
"13957",33.59138889,-111.50666667,474,1434626040,0.983333333333333
"13958",33.4568,-112.1274,474,1417216320,0.216666666666667
"13960",33.50444444,-111.45944444,474,1146502200,1
"13962",33.632377,-112.184885,474,1422977280,2.53333333333333
"13963",33.5751,-112.0879,474,1401924540,0.416666666666667
"13964",33.5056,-112.1351,474,1401645060,0.3
"13965",33.23,-112.0051,474,1116522960,0.733333333333333
"13967",33.42095,-112.590141,474,1450533420,4.05
"13968",33.5639,-112.1292,474,1404493320,0.3
"13969",33.45128,-111.890421,474,1438177920,4.13333333333333
"13970",33.541528,-112.247657,474,1421947440,0.6
"13972",33.2906,-112.1843,474,1117051140,0.416666666666667
"13973",33.34629,-111.85496,474,1428412680,4.7
"13974",33.5237,-112.2068,474,1404496800,2
"13975",33.5064,-111.7728,474,1344782820,1.11666666666667
"13976",33.2909,-112.161,474,1117404540,0.25
"13977",33.50472222,-111.61611111,474,1432297200,0.583333333333333
"13978",33.68833333,-111.36611111,474,1376589000,187.666666666667
"13979",33.52333333,-111.61555556,474,1243334280,1.65
"13981",33.64656,-112.12971,474,1434902580,1.95
"13983",33.72,-111.505,474,1147602720,1.96666666666667
"13984",33.6097,-112.1111,474,1415113500,0.416666666666667
"13985",33.4836,-112.0122,474,1399895520,0.183333333333333
"13986",33.85,-112.3374,474,1149343980,3.78333333333333
"13987",33.4747,-112.0524,474,1402665780,0.366666666666667
"13988",33.46953,-112.142385,474,1450963320,4.63333333333333
"13989",33.566,-112.3929,474,1393178400,2
"13990",33.5143,-112.1439,474,1391367000,0.2
"13991",33.564119,-112.131441,474,1422195180,3.78333333333333
"13992",33.79669952,-111.7684021,474,1308407400,7.08333333333333
"13995",33.7072,-112.2934,474,1415219640,0.366666666666667
"13997",33.3819,-112.1596,474,1391189400,0.2
"13999",33.5859,-112.1316,474,1401911460,0.283333333333333
"14000",33.11305,-111.944093,474,1274918880,36.25
"14001",33.2914,-112.1671,474,1274821320,0.4
"14002",33.4376,-112.0689,474,1401653580,0.233333333333333
"14003",33.1776,-111.9185,474,1399644720,6.51666666666667
"14004",33.2914,-112.1629,474,1147712280,0.933333333333333
"14006",33.337,-112.2168,474,1113779400,13.85
"14008",33.377962,-111.940825,474,1434381240,2.76666666666667
"14009",33.9442,-112.1408,474,1444049160,0.45
"14010",33.56263,-112.13906,474,1427735340,0.85
"14011",33.5092,-112.0621,474,1404673320,0.166666666666667
"14012",33.91666667,-111.72833333,474,1376668320,71.6833333333333
"14013",33.3608,-112.2417,474,1179751800,2.46666666666667
"14014",33.524,-111.9167,474,1407787620,0.366666666666667
"14015",33.5058333,-111.455,474,1274806320,2.25
"14017",33.5327778,-111.313889,474,1274904120,16.6
"14018",33.5475,-111.64527778,474,1366033200,0.666666666666667
"14019",33.993126,-112.134007,474,1401202800,1.5
"14020",33.1326,-111.9321,474,1119899160,0.433333333333333
"14021",33.4881,-112.0333,474,1400165640,0.3
"14022",33.369706,-111.957814,474,1432657920,1.46666666666667
"14023",34.222054,-112.110595,474,1400593620,76.2166666666667
"14024",33.4395,-112.0928,474,1403883240,0.316666666666667
"14025",33.437049,-111.960179,474,1449484740,7.35
"14027",33.6528,-112.2022,474,1392228000,2
"14029",33.7563,-112.1262,474,1400581080,0
"14031",33.3695,-111.9579,474,1409677020,0.683333333333333
"14032",33.287,-112.1679,474,1588829580,-130074.45
"14034",33.2417,-111.9813,474,1120730940,1.21666666666667
"14035",33.5203,-112.1704,474,1409688240,0.833333333333333
"14036",33.66555556,-111.57416667,474,1105794900,0.75
"14037",33.5809,-112.2364,474,1400255640,0.0166666666666667
"14038",33.29182,-112.16479,474,1182454800,0.25
"14039",33.3739,-112.2638,474,1121183220,2.01666666666667
"14040",33.19083,-111.81731,474,1427811720,0.433333333333333
"14041",33.1326,-111.8837,474,1121173140,1.66666666666667
"14042",33.872805,-112.296233,474,1432728720,5.8
"14045",33.3653,-112.254,474,1392403380,1.25
"14046",34.1584,-112.161,474,1122651180,0.45
"14047",33.13589,-112.01169,474,1434736860,0.783333333333333
"14049",33.3194,-111.927,474,1411829220,0.2
"14050",33.50166667,-111.61805556,474,1116013920,1.05
"14051",33.57777778,-111.51888889,474,1222005780,0.45
"14052",33.292378,-111.871232,474,1429622940,4.51666666666667
"14053",33.42,-112.625,474,1400340060,0.383333333333333
"14054",33.2698,-111.9013,474,1169126400,0.916666666666667
"14055",34.7675,-111.58027778,474,1123433880,17.0333333333333
"14056",33.52535,-112.06491,474,1430578260,3.15
"14057",33.1206,-111.8935,474,1292089560,0.5
"14058",33.607,-111.9335,474,1402319280,0.333333333333333
"14059",33.232,-112.0771,474,1291815600,28.3333333333333
"14061",33.3767,-112.2263,474,1385042460,6
"14062",33.43685,-112.133928,474,1448554500,1.75
"14064",33.2987,-112.1754,474,1115931600,1.16666666666667
"14066",33.5393,-112.1625,474,1408384800,2
"14067",33.3773,-112.2418,474,1116091260,0.4
"14071",33.6425,-112.1111,474,1414089180,0.333333333333333
"14072",33.8875,-111.4525,474,1139595120,0.8
"14074",33.87,-111.46472222,474,1199378880,1.45
"14075",33.63444444,-111.54861111,474,1152193020,0.65
"14076",33.488398,-112.03384,474,1448638500,2.41666666666667
"14078",33.4743,-111.9884,474,1410104640,0.2
"14079",33.2867,-112.1729,474,1124710020,52.55
"14080",33.91111111,-111.40833333,474,1151695560,16.6333333333333
"14081",33.290147,-112.118303,474,1176135120,1.75
"14082",33.2953,-112.1663,474,1116694440,0.0833333333333333
"14085",33.8998,-112.8427,474,1125237600,22
"14086",33.6861111,-111.5225,474,1265464140,0.683333333333333
"14088",33.4557,-112.09,474,1408815900,0.116666666666667
"14089",33.2928,-112.1768,474,1137591120,0.3
"14090",33.3749,-112.0682,474,1390849320,0.25
"14092",33.2345,-112.0488,474,1117203240,0.233333333333333
"14093",33.384757,-112.577135,474,1440080460,3.65
"14094",33.4376,-112.2382,474,1404418740,0.533333333333333
"14095",33.4792,-112.272,474,1393016160,0.15
"14096",33.465912,-112.131076,474,1423745160,5.23333333333333
"14097",33.51487,-112.119296,474,1433073000,6.16666666666667
"14098",33.2995,-112.1671,474,1117318620,0.533333333333333
"14099",33.2939,-112.161,474,1117556280,0.116666666666667
"14100",33.498528,-112.117372,474,1434898440,3.1
"14101",33.61638889,-111.5425,474,1147624380,3.05
"14102",33.5375,-111.64888889,474,1387025280,2.03333333333333
"14104",33.493554,-112.720177,474,1434892620,4.71666666666667
"14105",33.4687,-112.175,474,1405340880,0.333333333333333
"14106",33.4034,-112.0405,474,1399906980,0.0666666666666667
"14107",33.6127778,-111.541389,474,1271083380,0.816666666666667
"14108",33.2931,-112.1688,474,1145294820,0.233333333333333
"14109",33.8842,-113.4552,474,1149269400,2.33333333333333
"14110",33.28983,-112.001202,474,1201111920,0.4
"14111",33.414245,-111.898757,474,1428489720,7.3
"14112",33.33235,-111.78288,474,1449229860,6.15
"14113",33.509313,-112.090557,474,1438617360,2.06666666666667
"14114",33.1281,-111.9565,474,1118256060,1.65
"14115",33.93638889,-111.44722222,474,1243519920,2.48333333333333
"14117",33.4699,-111.9874,474,1399993560,0.216666666666667
"14118",33.4351,-112.677,474,1405437900,0.4
"14119",33.3671,-112.069,474,1400000520,0.3
"14120",33.465669,-111.949615,474,1424099940,2.68333333333333
"14121",33.93450165,-112.1377029,474,1308512580,2.66666666666667
"14123",33.399686,-112.005486,474,1428229620,7.55
"14124",33.1264,-111.914,474,1118614680,0.866666666666667
"14125",33.276247,-112.175105,474,1179244680,0.283333333333333
"14126",33.31,-112.1749,474,1118594940,0.216666666666667
"14127",33.53694444,-111.43138889,474,1246803000,0.75
"14129",33.4849,-112.0431,474,1400067660,0.183333333333333
"14131",32.8956,-112.4936,474,1373544600,2.53333333333333
"14132",33.40662,-112.503529,474,1428594960,2.06666666666667
"14133",33.21981,-111.89311,474,1435165680,0.266666666666667
"14135",33.4005,-111.8581,474,1405601400,0.883333333333333
"14136",33.56675,-112.15716,474,1440695280,0.866666666666667
"14137",33.292,-112.164,474,1275041340,0.966666666666667
"14139",33.57638889,-111.51388889,474,1252769580,0.433333333333333
"14141",33.1198,-111.889,474,1119992820,1.33333333333333
"14142",33.6925,-112.2284,474,1391898960,0.833333333333333
"14144",33.496,-112.0182,474,1400151540,0.216666666666667
"14146",33.3717,-112.2188,474,1150923000,0.65
"14147",33.16064,-111.92769,474,1448723700,45.75
"14149",33.429817,-112.35247,474,1437586680,0.366666666666667
"14150",33.1195,-111.9026,474,1363121640,1.06666666666667
"14152",33.537963,-112.215422,474,1437659040,4.26666666666667
"14155",33.8931,-112.8222,474,1300365000,0.5
"14157",33.5881,-112.247,474,1400255640,0.216666666666667
"14159",33.54916667,-111.5675,474,1178376300,4.66666666666667
"14160",33.28316,-112.17676,474,1395914820,0
"14162",33.12483,-111.97431,474,1434980520,27.5
"14163",34.00722222,-111.88333333,474,1369485000,1.3
"14164",33.3705,-112.0725,474,1413645240,0.3
"14165",33.1262,-111.9424,474,1115164620,131524.533333333
"14166",33.3956,-112.1314,474,1390239660,0.116666666666667
"14168",33.68527778,-111.51194444,474,1116611280,1.43333333333333
"14170",33.28905,-112.17229,474,1182801240,2.7
"14172",33.2348,-112.0501,474,1288026900,0.166666666666667
"14174",33.57583333,-111.515,474,1227348960,0.983333333333333
"14175",33.2959,-112.1724,474,1121878440,0.516666666666667
"14176",33.2931,-112.1671,474,1588888140,-129707.766666667
"14177",33.36058,-111.91469,474,1435149000,5.5
"14178",33.45782,-112.00644,474,1449923880,5.36666666666667
"14180",33.3886,-112.0898,474,1400323260,0.483333333333333
"14181",33.1239,-112.1457,474,1588879020,-129748.583333333
"14182",33.62,-112.1614,474,1411852800,0.566666666666667
"14183",33.5575,-111.48055556,474,1153670640,1.43333333333333
"14185",33.4466,-112.1253,474,1400367660,0.25
"14186",33.5344,-112.0975,474,1390406820,0.216666666666667
"14187",33.4922,-111.9761,474,1400346840,0.483333333333333
"14189",33.479466,-111.938498,474,1425661860,0.816666666666667
"14190",33.392,-112.7805,474,1400441640,0.1
"14191",33.1245,-111.9446,474,1122553920,0.65
"14193",33.2358,-111.7963,474,1406025660,0.933333333333333
"14194",33.4948,-112.0828,474,1416929220,0.116666666666667
"14196",33.4657,-112.0688,474,1403215800,1.58333333333333
"14197",33.4356,-112.478,474,1395671400,0.283333333333333
"14201",32.8334,-113.3174,474,1114106400,3.5
"14202",33.9358,-112.8844,474,1176481200,0
"14204",33.77083333,-111.49305556,474,1432412700,1.2
"14205",33.8543,-112.121,474,1417188420,0.516666666666667
"14207",32.9067,-112.5831,474,1279202400,2
"14208",33.411561,-112.045227,474,1423660740,4.68333333333333
"14210",33.4158,-111.8955,474,1389293220,0.166666666666667
"14212",33.55694444,-111.535,474,1131366300,3.23333333333333
"14213",33.515767,-112.262911,474,1421938860,2.98333333333333
"14214",33.33479,-111.7617,474,1423828620,6.05
"14216",33.834397,-112.314844,474,1432382640,5.93333333333333
"14218",33.47445,-112.1087,474,1448890560,4.4
"14220",33.1601,-111.9179,474,1117562100,0.716666666666667
"14221",33.4115,-111.9947,474,1405361940,0.25
"14222",33.5868,-112.1566,474,1393100520,1.11666666666667
"14224",33.189036,-112.374447,474,1423924200,3.5
"14226",33.477926,-112.064382,474,1423915080,6.03333333333333
"14227",33.634618,-112.228719,474,1424001000,6.16666666666667
"14230",33.48342,-112.14593,474,1429287000,1.83333333333333
"14232",33.62,-111.56694444,474,1306425840,0.8
"14235",33.217799,-112.456217,474,1445100660,1.15
"14236",33.70083333,-111.46666667,474,1127826000,1.5
"14237",33.913883,-112.144004,474,1430144760,3.56666666666667
"14238",33.6084,-112.1303,474,1406417040,0.4
"14239",32.8461,-112.2864,474,1219595400,2.5
"14240",33.5172,-112.1354,474,1389724200,0.233333333333333
"14241",33.3826,-112.1676,474,1403640840,0.25
"14242",33.5563,-112.1466,474,1412856240,2.01666666666667
"14244",33.38123,-112.04436,474,1436109600,2.66666666666667
"14245",33.420624,-112.305568,474,1440604020,2.21666666666667
"14246",33.676472,-112.116627,474,1428593100,2.58333333333333
"14250",33.578435,-112.096596,474,1438882740,0.35
"14251",33.12125,-111.92358,474,1299528120,0.683333333333333
"14252",33.37632,-112.2281,474,1297461060,0.45
"14253",33.6082,-112.04,474,1389799680,0.333333333333333
"14254",33.2648,-111.9735,474,1247949720,0.1
"14256",33.235,-112.0943,474,1248616860,0.25
"14258",33.6548,-112.0594,474,1393617300,0.716666666666667
"14260",33.2032,-111.8755,474,1358947560,0.4
"14261",33.9828,-112.1564,474,1399215660,2.21666666666667
"14262",33.3467,-111.969707,474,1440693300,1.41666666666667
"14263",33.493683,-112.276517,474,1435074780,2.11666666666667
"14264",33.47382,-112.05921,474,1435067880,4.03333333333333
"14266",33.12824,-112.01561,474,1306692480,17.8666666666667
"14267",33.406382,-112.676842,474,1432642920,5.63333333333333
"14268",33.3484,-112.715,474,1403870100,0.333333333333333
"14269",33.4661,-112.0926,474,1411167660,0.2
"14270",33.37829,-112.23724,474,1255091520,93.8
"14271",33.5111,-112.0639,474,1390076160,0.15
"14272",33.4504,-112.1047,474,1411293900,1.05
"14273",33.3198,-111.9798,474,1402955520,0.05
"14274",33.5333,-112.2295,474,1415815200,2
"14275",33.4838,-112.1367,474,1403951760,0.116666666666667
"14276",33.4606,-112.289,474,1409672100,0.233333333333333
"14279",33.16711,-111.84153,474,1373392200,0.333333333333333
"14281",33.6607,-112.5643,474,1400259300,0.25
"14282",33.3782,-111.9387,474,1411419060,0.216666666666667
"14283",33.29152,-112.17351,474,1395916980,0
"14284",33.511512,-112.144167,474,1422890100,2.75
"14285",33.6651,-112.0295,474,1416227280,0.0833333333333333
"14289",33.69,-111.51777778,474,1136635920,6.13333333333333
"14292",33.4297,-111.9426,474,1404057420,0.133333333333333
"14294",33.72472222,-111.51166667,474,1401187080,31.1666666666667
"14295",33.44465,-112.02589,474,1441111860,5.15
"14296",33.62833333,-111.54583333,474,1115301480,1.36666666666667
"14297",34.0008,-112.1339,474,1371995040,0.766666666666667
"14299",33.52833333,-111.32,474,1405175400,0.5
"14302",33.525,-112.1297,474,1401310020,0.2
"14303",33.4541,-112.694,474,1416660000,0.433333333333333
"14304",33.0944,-112.6746,474,1173983880,0
"14305",33.5001,-112.0226,474,1411830600,0.2
"14306",33.505,-112.2957,474,1406832540,0.166666666666667
"14307",33.46252,-112.14423,474,1432220460,2.98333333333333
"14309",33.46212,-112.503564,474,1432220520,2.96666666666667
"14310",33.3753,-112.2552,474,1313623260,0.566666666666667
"14311",33.5077778,-111.484167,474,1288952700,1.1
"14312",33.36393,-112.2531,474,1317512700,79850.8166666667
"14317",33.43819,-111.88189,474,1361282880,51.5833333333333
"14318",33.516639,-112.128025,474,1421682360,2.23333333333333
"14320",33.3781,-112.2593,474,1124375400,4.3
"14321",33.1314,-111.9196,474,1237579680,0.333333333333333
"14322",33.6054,-112.1069,474,1403264700,0.733333333333333
"14323",33.3228,-112.1771,474,1128428400,1.66666666666667
"14324",33.614,-112.4055,474,1412261400,0.216666666666667
"14325",32.9199,-112.8615,474,1176475500,0
"14326",33.424215,-112.276527,474,1421772480,1.2
"14327",33.12502,-111.94908,474,1175598660,5.65
"14328",33.56944444,-111.51666667,474,1113665580,3.45
"14331",33.292,-112.1626,474,1116623220,0.516666666666667
"14333",33.5531,-112.1509,474,1403352960,0.0333333333333333
"14335",33.393142,-112.029371,474,1450527240,5.76666666666667
"14337",33.5603,-112.0851,474,1405289940,0.316666666666667
"14338",33.27,-112.1729,474,1117049280,0.683333333333333
"14339",33.52008,-112.13597,474,1434820980,0.616666666666667
"14340",33.11155,-111.91019,474,1195916340,0.766666666666667
"14341",33.66166667,-111.56083333,474,1432470720,0.133333333333333
"14342",33.1251,-111.9443,474,1117486200,0.75
"14343",33.75916667,-111.60944444,474,1153496340,50.35
"14346",33.58302,-112.14102,474,1420128240,1.93333333333333
"14348",33.59361111,-111.54194444,474,1305637200,1
"14349",33.079309,-112.134174,474,1429270620,6.38333333333333
"14352",33.76527778,-111.67111111,474,1143135000,1.5
"14353",32.8937,-113.0313,474,1149271200,21
"14354",33.512674,-112.232193,474,1437150240,1.6
"14355",33.1597,-112.6488,474,1402675260,0.433333333333333
"14358",34.425,-112.5935,474,1149704160,3.73333333333333
"14360",33.3946,-112.2927,474,1391279040,0.316666666666667
"14361",33.366,-112.0691,474,1401912300,0.183333333333333
"14362",33.5397,-111.9211,474,1412765760,0.3
"14364",33.3956,-112.037,474,1401907320,0.333333333333333
"14365",33.2555,-111.789,474,1391356500,0.766666666666667
"14366",33.6639,-113.298,474,1119524400,127
"14369",33.0692,-112.7307,474,1113065520,1.8
"14371",33.62333333,-111.44805556,474,1368880800,1.6
"14372",33.2353,-112.074,474,1112274900,2.11666666666667
"14373",33.3653,-112.216,474,1113743880,3.36666666666667
"14374",33.4779,-111.997,474,1404659220,0.516666666666667
"14375",33.2973,-112.1707,474,1113830940,1.35
"14376",33.4324,-112.0825,474,1391461080,0.2
"14377",32.92559814,-112.8438034,474,1336319820,0.866666666666667
"14379",32.6153,-112.1093,474,1120065960,141.816666666667
"14380",33.5802,-112.0255,474,1398873360,0.333333333333333
"14382",33.63638889,-111.55444444,474,1368874500,0.0333333333333333
"14383",33.5573,-112.0669,474,1415656080,0.15
"14384",34.2503,-112.05,474,1404493800,25.45
"14385",33.09638,-112.03225,474,1306596120,1.63333333333333
"14386",32.7851,-112.9549,474,1121515800,5.33333333333333
"14387",33.585222,-112.095208,474,1422376680,1.36666666666667
"14391",33.5396,-112.1531,474,1392227400,0.366666666666667
"14392",33.5819,-112.1214,474,1392057360,0.233333333333333
"14394",33.66666667,-111.46666667,474,1121540940,191.85
"14396",33.4653,-112.2372,474,1404849000,0.183333333333333
"14397",33.2631,-111.9826,474,1151969940,122092.366666667
"14398",33.3162,-112.1713,474,1120318920,2.51666666666667
"14399",33.2925,-112.1671,474,1120836540,1.53333333333333
"14400",33.0959,-112.0324,474,1308326820,2.58333333333333
"14403",33.77111111,-111.49222222,474,1177678020,1.76666666666667
"14404",33.5172,-112.14028,474,1430413860,0.816666666666667
"14405",33.404516,-112.426105,474,1434551880,3.36666666666667
"14406",33.46318,-112.13863,474,1448115060,3.81666666666667
"14407",33.2925,-112.1701,474,1370385540,0.1
"14408",33.4852,-112.1085,474,1404128160,0.166666666666667
"14409",33.483059,-112.145287,474,1429546620,1.71666666666667
"14410",33.2884,-112.1765,474,1310581320,2.13333333333333
"14411",33.6715,-112.0779,474,1404158940,1.98333333333333
"14412",33.2917,-112.1685,474,1115065680,0.316666666666667
"14413",33.54674,-112.18799,474,1448213520,0.466666666666667
"14415",33.29174,-112.17196,474,1182947220,2.55
"14417",33.855,-111.47166667,474,1139247780,0.383333333333333
"14420",33.1256,-111.946,474,1291912380,0.766666666666667
"14421",33.465571,-111.975403,474,1436627700,2.75
"14422",33.3859,-112.038,474,1413920100,0.416666666666667
"14423",33.398893,-112.136126,474,1423236780,2.45
"14424",33.4571,-112.3975,474,1401286680,0.55
"14425",33.3342,-112.1865,474,1116070260,1.31666666666667
"14427",33.4445,-112.1661,474,1399385100,6.96666666666667
"14428",33.2967,-112.1613,474,1115942160,131317.233333333
"14432",33.4024,-112.0205,474,1399324440,0.266666666666667
"14435",33.4949,-112.126,474,1405177740,5.88333333333333
"14436",33.4165,-112.1459,474,1402341300,1.5
"14438",33.68805556,-111.51583333,474,1366549200,2.88333333333333
"14440",33.406551,-112.478071,474,1436800620,2.71666666666667
"14441",33.2891,-112.17393,474,1594151280,0.133333333333333
"14442",33.76833333,-111.52916667,474,1376667000,46.75
"14443",33.46394,-111.97749,474,1431524640,4.26666666666667
"14444",33.4067,-112.075,474,1404398400,0.35
"14445",33.09983,-111.91406,474,1187030040,1.18333333333333
"14448",33.2839,-112.1851,474,1116453000,131181.5
"14449",33.3742,-112.1037,474,1392748920,0.65
"14451",33.1037,-111.9971,474,1138710900,3.86666666666667
"14453",33.6714,-112.3668,474,1405273080,0.666666666666667
"14454",33.603449,-112.229941,474,1440079200,4
"14455",33.510903,-112.144258,474,1421941080,2.36666666666667
"14456",33.384757,-112.577138,474,1440067500,7.25
"14457",33.54694444,-111.64416667,474,1368883200,0.5
"14458",33.34423,-111.87339,474,1421944080,1.53333333333333
"14459",33.496,-111.9716,474,1404420120,0.483333333333333
"14460",33.778485,-112.528556,474,1434814980,2.28333333333333
"14461",33.5875,-112.3782,474,1393002300,0.45
"14462",34.01,-111.93027778,474,1436119560,18.9666666666667
"14463",33.1306,-111.9146,474,1117226520,0.55
"14466",33.50226,-112.133601,474,1449064380,4.11666666666667
"14467",33.90055556,-111.82444444,474,1305410400,1.25
"14468",33.4015,-112.0177,474,1403528460,2
"14469",33.68555556,-111.51805556,474,1303653000,3.66666666666667
"14470",33.3572,-112.0874,474,1414775160,0.35
"14471",32.8686,-113.1836,474,1148223600,1.5
"14472",33.50166667,-111.61027778,474,1244806920,1.05
"14473",33.6531,-112.235,474,1400781600,2
"14475",33.53916667,-111.30638889,474,1244811000,26.8
"14476",33.411435,-111.970843,474,1431700080,3.53333333333333
"14477",33.473,-112.0247,474,1415014800,0.216666666666667
"14478",33.5054,-112.1341,474,1393166220,0.2
"14479",33.26655,-112.07115,474,1331821440,4.6
"14480",33.4634,-112.0424,474,1414937280,6.9
"14483",33.54694444,-111.30388889,474,1243978620,13.3166666666667
"14484",33.638637,-112.324081,474,1424017500,1.58333333333333
"14485",33.54722222,-111.66166667,474,1147625040,0.866666666666667
"14486",33.6825,-111.45944444,474,1368196800,0.95
"14487",33.16105,-112.008395,474,1274445360,1.23333333333333
"14489",33.37719,-112.23711,474,1435173540,0.366666666666667
"14490",33.3112,-112.1754,474,1211922420,0.45
"14491",33.65083333,-111.38305556,474,1147885200,18.6166666666667
"14493",33.2898,-112.1532,474,1212099360,0.283333333333333
"14495",33.66638889,-111.47416667,474,1247313120,1.33333333333333
"14496",33.3317,-112.1765,474,1212673680,4.35
"14497",33.45224,-112.2519,474,1437315000,3.83333333333333
